iv,type,B_D,W_D,theta_D,dfcom,T_D,gamma_D,nu,nu2,nu_improved,L,U,sqrt_T_D,RR,lci,uci,model
factor(state)20,Conditional,2.6628559826715954e-7,0.0057722071056211,0.2635432542250679,8867,0.005772500019779194,5.074303284369324e-5,34985352.228896774,3495341937.376568,8864.026874429479,0.1146311286818632,0.4124553797682726,0.07597697032508728,"1.30 (1.12, 1.51)",1.121459686953298,1.510522140955993,H2
factor(state)21,Conditional,2.6819796937203706e-7,0.005562134471110381,0.28539695677647614,8867,0.00556242948887669,5.3037574121019274e-5,32025042.720982492,3199449104.7555304,8864.026874429479,0.13921951720148032,0.431574396351472,0.07458169674173878,"1.33 (1.15, 1.54)",1.1493763801990997,1.5396796824033387,H2
factor(state)22,Conditional,8.691954222363078e-7,0.005732934715542688,0.37921094060774224,8867,0.005733890830507148,1.6674802376301484e-4,3246561.6982690464,323683915.06999207,8863.279749554937,0.23079764715840834,0.5276242340570761,0.07572245922120562,"1.46 (1.26, 1.69)",1.2596043291439054,1.6949008339167753,H2
factor(state)23,Conditional,2.3244867433183217e-7,0.005285473336368704,0.23164097082205004,8867,0.005285729029910469,4.837431891005324e-5,38493806.33042222,3846031019.6827083,8864.026874429479,0.08914567118543507,0.374136270458665,0.07270301940023172,"1.26 (1.09, 1.45)",1.093239898279514,1.4537352381274742,H2
factor(state)24,Conditional,3.0013059674334285e-7,0.006895112682935173,-0.05103737116679305,8867,0.00689544282659159,4.787852857607795e-5,39294803.34606237,3926096042.977684,8864.026874429479,-0.21379043468676015,0.11171569235317402,0.08303880313800042,"0.95 (0.81, 1.12)",0.8075175949695309,1.1181949040865728,H2
factor(state)25,Conditional,2.0638733623587997e-7,0.05237230225029339,-0.3620343522832441,8867,0.05237252927636325,4.3348311222755724e-6,4789961579.548008,478958785527.70435,8864.026874429479,-0.8105729956037095,0.08650429103722129,0.22885045177225072,"0.70 (0.44, 1.09)",0.44460323752155567,1.0903560464661208,H2
factor(state)27,Conditional,2.5592076927379653e-7,0.006305131912814987,0.14858801371716657,8867,0.006305413425661188,4.464621543378921e-5,45187899.18095325,4515160662.053872,8864.026874429479,-0.007046127894227788,0.3042221553285609,0.07940663338576437,"1.16 (0.99, 1.36)",0.9929786378632197,1.3555701697778824,H2
factor(state)28,Conditional,1.4251327686413028e-6,0.007019270127193804,0.21250504636850023,8867,0.00702083777323931,2.2328475548611697e-4,1812458.6022589903,180519600.2793402,8862.586128061434,0.048278801345550015,0.37673129139145045,0.0837904396291087,"1.24 (1.05, 1.46)",1.0494632062947937,1.4575126105616343,H2
factor(state)29,Conditional,1.1204053896730084e-6,0.005848026617254161,0.3176080848050614,8867,0.005849259063182802,2.1070120425982454e-4,2034951.3396902855,202725543.67766052,8862.745332115552,0.1677091585544129,0.4675070110557099,0.0764804488950137,"1.37 (1.18, 1.60)",1.1825926136806446,1.5960103932306766,H2
factor(state)3,Conditional,3.651885219399056e-7,0.0052890199046080714,0.571549288728888,8867,0.005289421611982205,7.594542534176186e-5,15625458.052268177,1560411965.519082,8864.026874429479,0.42900422448869413,0.7140943529690819,0.07272840993712296,"1.77 (1.54, 2.04)",1.5357275220472,2.0423362087235377,H2
factor(state)30,Conditional,1.3598140291932634e-7,0.02641974114319109,0.1473175370508346,8867,0.0264198907227343,5.661626112728236e-6,2808047148.9566817,280776100479.2267,8864.026874429479,-0.17125886235674476,0.465893936458414,0.1625419660356497,"1.16 (0.84, 1.59)",0.8426034269289779,1.5934379847095417,H2
factor(state)31,Conditional,2.580648852249446e-7,0.05980390825808929,0.11638321997819309,8867,0.05980419212946304,4.746680184775666e-6,3994842596.404063,399450129795.1201,8864.026874429479,-0.36292392723703903,0.5956903671934252,0.2445489565086366,"1.12 (0.70, 1.81)",0.6956393506937226,1.814283034196158,H2
factor(state)32,Conditional,1.4584452829801177e-6,0.007550115586526255,0.13770327755578796,8867,0.007551719876337533,2.1244032320438575e-4,2001832.4584276201,199419949.748359,8862.723493628147,-0.03261883281897074,0.3080253879305467,0.08690063219757112,"1.15 (0.97, 1.36)",0.967907423829333,1.3607355347578736,H2
factor(state)33,Conditional,5.628354938946794e-7,0.005578520491870566,0.3166190571229259,8867,0.00557913961091385,1.1097034425756864e-4,7323112.372990322,730850658.813263,8863.90941961212,0.1702222158277109,0.46301589841814084,0.07469363835638113,"1.37 (1.19, 1.59)",1.1855682740862614,1.5888586025537115,H2
factor(state)34,Conditional,1.654045821367255e-7,0.031928203029715746,0.15002447167993907,8867,0.0319283849747561,5.698535660173583e-6,2771791220.243144,277150692939.3892,8864.026874429479,-0.20019199865357604,0.5002409420134541,0.17868515600003293,"1.16 (0.82, 1.65)",0.8185735729654174,1.6491185647832114,H2
factor(state)35,Conditional,3.5549986941111054e-7,0.014827189330196087,0.3797942029498758,8867,0.014827580380052439,2.63731402109478e-5,129456828.84191951,12939539541.961056,8864.026874429479,0.1411322255610182,0.6184561803387334,0.12176855250865241,"1.46 (1.15, 1.86)",1.1515769058207612,1.8560604063120747,H2
factor(state)36,Conditional,2.809090377023471e-7,0.005726357815439979,0.32410352154439204,8867,0.005726666815381452,5.395807918187737e-5,30942204.44759284,3091217385.0155587,8864.026874429479,0.17578374953691284,0.47242329355187124,0.07567474357658209,"1.38 (1.19, 1.60)",1.1921802212480173,1.6038761504901444,H2
factor(state)37,Conditional,3.7221999358916426e-7,0.04744913249772558,0.08828976854238259,8867,0.04744954193971853,8.62899779871952e-6,1208896849.8366177,120870910347.91397,8864.026874429479,-0.33864753531601544,0.5152270724007806,0.2178291576895034,"1.09 (0.71, 1.67)",0.7127336182519841,1.6740185820614073,H2
factor(state)4,Conditional,2.4195017286993487e-7,0.04337370040154568,0.2201189518313725,8867,0.04337396654673584,6.136058362800519e-6,2390625304.04416,239036128361.99588,8864.026874429479,-0.1880713302444477,0.6283092339071926,0.2082641748998993,"1.25 (0.83, 1.87)",0.828555604051008,1.8744386612028079,H2
factor(state)5,Conditional,2.8767406797025704e-7,0.0068920798999787605,0.48394093612807043,8867,0.006892396341453528,4.591167702647652e-5,42732177.86819015,4269688543.7134075,8864.026874429479,0.3212238296622541,0.6466580425938867,0.08302045736716661,"1.62 (1.38, 1.91)",1.3788141658662876,1.9091498582778765,H2
factor(state)6,Conditional,5.247723417560532e-7,0.006090403275527504,0.21164057267962333,8867,0.006090980525103436,9.477120695963083e-5,10037607.868816094,1002050677.9423096,8864.026874429479,0.05867570442105999,0.3646054409381867,0.07804473412795661,"1.24 (1.06, 1.44)",1.0604312917929137,1.4399457524062311,H2
