iv,type,B_D,W_D,theta_D,dfcom,T_D,gamma_D,nu,nu2,nu_improved,L,U,sqrt_T_D,RR,lci,uci,model
factor(state)29,Conditional,4.5648965618764385e-7,0.040154918870435256,-0.6828647099524502,8864,0.040155421009057064,1.250487752807151e-5,575680306.7170923,57555074997.75782,8861.027233735625,-1.0756183174984744,-0.2901111024064262,0.20038817582147173,"0.51 (0.34, 0.75)",0.341086790155143,0.7481804383135824,W5
factor(state)3,Conditional,5.4276382548665e-6,0.041427378808977455,-0.7789988138546566,8864,0.04143334921105781,1.4409653561773273e-4,4345714.052601846,433446429.93944204,8860.542561530036,-1.1779530790112362,-0.3800445486980771,0.2035518342119712,"0.46 (0.31, 0.68)",0.30790835807139294,0.6838309447554912,W5
factor(state)30,Conditional,1.4922874764077112e-6,0.10965847689464159,-0.40242802512172754,8864,0.10966011841086563,1.4969126860671285e-5,401759894.92293644,40165166488.787735,8861.027233735625,-1.0514694946544305,0.24661344441097538,0.33114969184775883,"0.67 (0.35, 1.28)",0.3494238951047795,1.279684348020475,W5
factor(state)31,Conditional,8.762064195940709e-7,0.28603164707653794,0.04343006056007065,8864,0.2860326109035995,3.3696404703948706e-6,7926869700.402685,792638892965.6097,8861.027233735625,-1.0047982047357849,1.0916583258559258,0.534820166881915,"1.04 (0.37, 2.98)",0.36611850833122345,2.9792104801150674,W5
factor(state)32,Conditional,7.47537007021803e-6,0.037335901280268466,-0.049670058838009075,8864,0.03734412418734571,2.201927948822058e-4,1863613.773244673,185624929.428276,8859.626449815696,-0.4284258074826739,0.32908568980665565,0.19324627858602014,"0.95 (0.65, 1.39)",0.6515339277032518,1.3896969333471911,W5
factor(state)33,Conditional,6.58167782885639e-7,0.032143373528730194,0.05436752321248282,8864,0.03214409751329137,2.252309497489672e-5,177485314.75608182,17741338129.42211,8861.027233735625,-0.2970300108462148,0.4057650572711804,0.17928775059465543,"1.06 (0.74, 1.50)",0.7430217133169623,1.5004499912283964,W5
factor(state)34,Conditional,5.077296646650963e-7,0.15744337476473558,-0.6030809088756919,8864,0.15744393326736672,3.5473112208342317e-6,7152727074.798277,715227038358.6526,8861.027233735625,-1.3807790419689572,0.1746172242175732,0.396792052928693,"0.55 (0.25, 1.19)",0.25138263913092834,1.1907903236676871,W5
factor(state)35,Conditional,5.171841806480518e-7,0.18734454378924173,-0.36487318015546233,8864,0.18734511269184045,3.036655670055463e-6,9760569281.485529,976003579257.0999,8861.027233735625,-1.2132118717555747,0.4834655114446498,0.4328338164836944,"0.69 (0.30, 1.62)",0.29724104448455635,1.6216846420895767,W5
factor(state)36,Conditional,8.524491446346344e-6,0.03971840028291867,-0.30487962128072926,8864,0.03972777722350965,2.360298321807947e-4,1622377.3458982585,161550651.67217392,8859.423103527903,-0.6955362768347096,0.08577703427325101,0.19931828120749398,"0.74 (0.50, 1.09)",0.4988068776721789,1.08956336593227,W5
factor(state)37,Conditional,3.5951284241487653e-7,0.10871798719339625,0.7955536641275907,8864,0.1087183826575229,3.637509287662307e-6,6802408718.839744,680196335186.214,8861.027233735625,0.14930511284656311,1.441802215408618,0.32972470738105586,"2.22 (1.16, 4.23)",1.1610271794800051,4.228309278521173,W5
factor(state)4,Conditional,8.026691152347924e-7,0.23577144436955727,-0.10916146413613655,8864,0.23577232730558403,3.7448670793918074e-6,6417989006.450777,641755640703.7836,8861.027233735625,-1.060849273455471,0.842526345183198,0.48556392710495294,"0.90 (0.35, 2.32)",0.34616169951478226,2.3222263175777034,W5
factor(state)5,Conditional,8.383807876277746e-7,0.08451678875257805,-0.5926567180958998,8864,0.08451771097144443,1.0911545707882902e-5,756058241.1021091,75590976722.05397,8861.027233735625,-1.1624560742964216,-0.022857361895378125,0.2907192992758555,"0.55 (0.31, 0.98)",0.3127171802793342,0.9774018885836632,W5
factor(state)6,Conditional,7.191424248060255e-7,0.0373031388532321,-0.4129637569935272,8864,0.03730392990989939,2.1205719322261123e-5,200217598.28684986,20014119651.216484,8861.027233735625,-0.7915156168704414,-0.03441189711661313,0.19314225304137722,"0.66 (0.45, 0.97)",0.4531574614530101,0.9661734586043804,W5
factor(state)7,Conditional,8.661480205639756e-7,0.07805565976520205,-1.1515579449561089,8864,0.07805661252802468,1.220604881205039e-5,604209734.2846222,60407700591.30546,8861.027233735625,-1.6991447076899244,-0.6039711822222935,0.2793861351750023,"0.32 (0.18, 0.55)",0.182839838703865,0.5466365268175348,W5
factor(state)8,Conditional,1.3378313197796385e-6,0.03446194666824583,-0.8160575306901474,8864,0.03446341828269758,4.270076867263132e-5,49397487.96290066,4935954224.578661,8861.027233735625,-1.1799116253740844,-0.45220343600621044,0.18564325541935958,"0.44 (0.31, 0.64)",0.3073058954446772,0.6362247255415131,W5
factor(state)9,Conditional,1.6049587774803955e-6,0.024609474241166628,-0.31462891380161256,8864,0.024611239695821855,7.173367441251441e-5,17512854.426914334,1749026360.117233,8861.027233735625,-0.6221074723200628,-0.0071503552831623796,0.1568796981633438,"0.73 (0.54, 0.99)",0.5368119283678001,0.9928751476858766,W5
h_dm,Conditional,6.275973354196609e-7,0.06060366857560395,1.0712761056556102,8864,0.060604358932672915,1.139121147587031e-5,693731994.4479642,69358977225.80447,8861.027233735625,0.5887731013099848,1.5537791100012355,0.24617952581941682,"2.92 (1.80, 4.73)",1.8017764615732952,4.729309032936456,W5
h_dm:hh_high,Conditional,2.8907917433908156e-6,0.07868480281825038,-0.38521995231787076,8864,0.078687982689168115,4.0411137877189805e-5,55151356.587935254,5511126133.98846,8861.027233735625,-0.9350168651108626,0.16457696047512094,0.28051378342100786,"0.68 (0.39, 1.18)",0.39257924458320476,1.1788942943254601,W5
h_dm:hh_highest,Conditional,1.0572279935387132e-6,0.08325782154792419,-0.20953054602745827,8864,0.08325898449871708,1.3967871454287367e-5,461414496.0733781,46129850833.458145,8861.027233735625,-0.7750709605173653,0.35600986846244875,0.28854632989992623,"0.81 (0.46, 1.43)",0.46067109038019927,1.4276216366248415,W5
h_dm:hh_low,Conditional,7.749444385957351e-7,0.10020151566887187,-0.4469114940699836,8864,0.10020236810775432,8.507173019490159e-6,1243765422.034284,124357498720.78639,8861.027233735625,-1.0673333431609593,0.17351035502099194,0.31654757637321174,"0.64 (0.34, 1.19)",0.3439244240891684,1.1894730037237602,W5
h_dm:hh_medium,Conditional,1.4265110915209845e-6,0.08904725065358436,-0.3028855900381895,8864,0.08904881981578504,1.7621369984680347e-5,289935177.0217352,28984323590.35817,8861.027233735625,-0.887759400686537,0.28198822061015794,0.2984104887831275,"0.74 (0.41, 1.33)",0.4115768993248528,1.325763103214383,W5
hh_children,Conditional,2.8041775142386233e-8,7.671214722822983e-4,-0.05127610834607964,8864,7.671523182349549e-4,4.0208380947859824e-5,55708774.10618402,5566847670.845497,8861.027233735625,-0.10556223954900384,0.0030100228568445686,0.027697514658087192,"0.95 (0.90, 1.00)",0.8998184668083467,1.0030145575243201,W5
hh_high,Conditional,1.3431494767831754e-6,0.021763994718404116,0.5568684760004783,8864,0.021765472182828576,6.788111059805577e-5,19555778.79638852,1953190625.1596315,8861.027233735625,0.26771252291127634,0.8460244290896801,0.14753125832456176,"1.75 (1.31, 2.33)",1.306971361681592,2.330363884734781,W5
hh_highest,Conditional,1.5247716784344656e-6,0.029284274218720194,0.4915113252695815,8864,0.029285951467566473,5.727144798882247e-5,27467161.13344878,2743886749.733934,8861.027233735625,0.15609997083035798,0.826922679708805,0.17113138656472832,"1.63 (1.17, 2.29)",1.168943057456853,2.2862723115903063,W5
hh_low,Conditional,6.451990282869355e-7,0.018758087538439237,0.4819711227741149,8864,0.01875879725737035,3.7833925138072475e-5,62918073.71878802,6287524771.531621,8861.027233735625,0.21352904854266735,0.7504131970055625,0.13696275865128577,"1.62 (1.24, 2.12)",1.2380394609878576,2.1178749354247834,W5
hh_medium,Conditional,7.099559708482909e-7,0.018984611106757032,0.35730902983306406,8864,0.018985392058324967,4.1134339787872755e-5,53229813.8025331,5319042335.947038,8861.027233735625,0.0872505142850809,0.6273675453810472,0.13778748875832292,"1.43 (1.09, 1.87)",1.0911699991538766,1.8726743546665796,W5
nmembers,Conditional,6.239093931671653e-9,1.2888906060500586e-4,0.006724948253222235,8864,1.288959236083307e-4,5.324453351754605e-5,31776684.74039302,3174625179.177651,8861.027233735625,-0.015526981619809019,0.028976878126253488,0.011353234059435694,"1.01 (0.98, 1.03)",0.9845929404809474,1.0294007925247997,W5
rural,Conditional,1.1142802094754559e-6,0.008128692944133816,-0.1856992027154011,8864,0.008129918652364239,1.5076512851288577e-4,3970255.741149425,395950326.0826041,8860.466314506515,-0.36242143648802616,-0.008976968942776109,0.09016606153295284,"0.83 (0.70, 0.99)",0.6959889908702157,0.991063203743399,W5
w_age,Conditional,1.7419952125567472e-9,2.9289351690632156e-5,0.058425834078429606,8864,2.9291267885365967e-5,6.541863402129344e-5,21054785.09467829,2103001421.821341,8861.027233735625,0.047818233052887835,0.06903343510397138,0.005412140785804261,"1.06 (1.05, 1.07)",1.048979968108294,1.071472033328287,W5
w_alcohol,Conditional,4.28358664041977e-7,0.16017718070625805,-0.11430138352780093,8864,0.1601776519007885,2.9416995745325644e-6,10400850882.487883,1040030017314.3184,8861.027233735625,-0.8987220957567612,0.6701193287011591,0.40022200326917123,"0.89 (0.41, 1.95)",0.4070895489475156,1.954470531151245,W5
w_bmi,Conditional,1.1944888185163746e-7,3.101748116292316e-5,0.0602539012446288,8864,3.1148874932959965e-5,0.004218250910172291,5449.322234046073,505798.68004059413,8673.29640699172,0.04931508535617592,0.07119271713308169,0.005581117713591066,"1.06 (1.05, 1.07)",1.0505513119310785,1.073788143301964,W5
w_education_2,Conditional,3.3188912959666505e-7,0.011050137403550217,-0.0043799036955966784,8864,0.011050502481592773,3.303723456598064e-5,82507486.93894406,8245844406.768904,8861.027233735625,-0.21041400340600608,0.20165419601481271,0.1051213702421766,"1.00 (0.81, 1.22)",0.8102487307885068,1.2234248697585706,W5
w_education_3,Conditional,6.865860833058162e-7,0.009213403677195912,0.09606049912613704,8864,0.009214158921887549,8.196566805922679e-5,13415876.682309242,1339610501.9757192,8861.027233735625,-0.09207724862726843,0.28419824687954254,0.09599041057255432,"1.10 (0.91, 1.33)",0.9120346933957191,1.3286963145426427,W5
w_education_4,Conditional,7.337336026512368e-7,0.016808606595530316,-0.08741760475613868,8864,0.016809413702493232,4.80151763292403e-5,39071557.27560378,3903781065.30875,8861.027233735625,-0.3415291365255189,0.16669392701324154,0.12965112302827628,"0.92 (0.71, 1.18)",0.7106827604918059,1.1813926175988847,W5
w_tobacco_any,Conditional,1.256120384969297e-6,0.027612598121635856,0.018396945430715843,8864,0.027613979854059324,5.003742418762968e-5,35978552.67136785,3594616961.4103622,8861.027233735625,-0.3072991806688776,0.3440930715303093,0.16617454634828802,"1.02 (0.74, 1.41)",0.735430541388832,1.4107099263295308,W5
(Intercept),Conditional,1.4402996688823796e-4,0.07111918242127549,-7.637978996312844,8864,0.07127761538485256,0.0022227590348193786,18952.31206200854,1821619.8120851265,8799.588608506807,-8.161247940739614,-7.1147100518860755,0.2669786796447472,"0.00 (0.00, 0.00)",2.85505877971222e-4,8.130564213369053e-4,H5
factor(state)10,Conditional,2.714197563232375e-6,0.035536897012900207,0.4756896505695396,8864,0.03553988263021976,8.400751771242276e-5,12772110.549775606,1275281927.1340837,8861.027233735625,0.10619676041406961,0.8451825407250095,0.18852024461638003,"1.61 (1.11, 2.33)",1.1120406605626387,2.3284028041160822,H5
