iv,type,B_D,W_D,theta_D,dfcom,T_D,gamma_D,nu,nu2,nu_improved,L,U,sqrt_T_D,RR,lci,uci,model
factor(state)16,Conditional,2.224444605334458e-6,0.12296735242652555,-0.34851920170088563,8867,0.12296979931559142,1.9898292747377536e-5,227387409.72806814,22730598841.82541,8864.026874429479,-1.0358207514664686,0.33878234806469715,0.3506704996368976,"0.71 (0.35, 1.40)",0.35493494796525343,1.4032378945295312,W1
factor(state)17,Conditional,6.092331095151657e-7,0.10999395749656683,-0.13909407671393392,8867,0.1099946276529873,6.092628656200391e-6,2424826772.367729,242456086999.50946,8864.026874429479,-0.7891247164769782,0.5109365630491103,0.33165437981879164,"0.87 (0.45, 1.67)",0.4542422120544794,1.6668515757285158,W1
factor(state)18,Conditional,1.4564990167898711e-6,0.029715300272103236,-0.1496729705399109,8867,0.029716902421021704,5.3913725453952434e-5,30993111.704903025,3096305640.789998,8864.026874429479,-0.4875431482978615,0.18819720721803967,0.17238591131824463,"0.86 (0.61, 1.21)",0.6141333768421696,1.2070715350986394,W1
factor(state)19,Conditional,1.3834871213064897e-6,0.03235081062511423,-0.30944695399570327,8867,0.032352332460947666,4.7039447164254357e-5,40708559.524367124,4067411305.4111805,8864.026874429479,-0.6619808572959417,0.04308694930453516,0.17986754143243205,"0.73 (0.52, 1.04)",0.5158285390951526,1.0440286684708422,W1
factor(state)2,Conditional,1.536303932842557e-5,0.09765880951813558,-0.5737962968098056,8867,0.09767570886139684,1.730148002841579e-4,3015973.0376658617,300660238.68589276,8863.2056127241,-1.1863460632730538,0.03875346965344251,0.31253113262745014,"0.56 (0.31, 1.04)",0.3053349026600347,1.0395141802670624,W1
factor(state)20,Conditional,1.001389503397479e-6,0.040452964893984075,-0.1845901870951124,8867,0.04045406642243781,2.7229115665026578e-5,121447412.96949686,12138791054.128048,8864.026874429479,-0.5788015901803228,0.209621215990098,0.2011319627071685,"0.83 (0.56, 1.23)",0.5605697564856985,1.233210850925506,W1
factor(state)21,Conditional,1.1075499256823116e-6,0.03337463733678675,-0.37536001933937235,8867,0.033375855641705,3.650258232565588e-5,67589718.23883997,6754533052.705094,8864.026874429479,-0.7334270173983819,-0.017293021280362753,0.1826906008575838,"0.69 (0.48, 0.98)",0.48026030624441185,0.9828556448166165,W1
factor(state)22,Conditional,1.1379451438049944e-6,0.040863489307776044,-0.594453371825704,8867,0.040864741047434226,3.063128814966727e-5,95973516.75406455,9592062236.404821,8864.026874429479,-0.9906606660438497,-0.19824607760755836,0.20215029321629546,"0.55 (0.37, 0.82)",0.37133128399457266,0.8201680033234361,W1
factor(state)23,Conditional,3.40751867986558e-6,0.02927099852567229,-0.8492329791006067,8867,0.029274746796220143,1.280376760879825e-4,5502591.540929559,548993172.5130146,8863.72251156479,-1.1845801645663532,-0.5138857936348602,0.17109864638921063,"0.43 (0.31, 0.60)",0.30587456952802344,0.5981667046070185,W1
factor(state)24,Conditional,1.1883372023692487e-6,0.04060632467168956,-1.0877035971964686,8867,0.040607631842612166,3.2190277129987085e-5,86904983.78621033,8685465074.121733,8864.026874429479,-1.4826625135064804,-0.6927446808864569,0.20151335400566425,"0.34 (0.23, 0.50)",0.22703240610759406,0.5002012903436754,W1
factor(state)25,Conditional,9.586141650733853e-7,0.41199664853271656,-2.5848273196267573,8867,0.41199770300829813,2.559421020751384e-6,13739757000.584719,1373912403764.308,8864.026874429479,-3.842870327766675,-1.3267843114868394,0.6418704721423927,"0.08 (0.02, 0.27)",0.021431996120232995,0.2653291066916457,W1
